MALT1	HLA-A
MALT1	FIS1
MALT1	BTK
MALT1	PPP1CB
MALT1	TCF7
MALT1	STAT1
MALT1	CDH1
MALT1	PC
MALT1	MIR16-2
MALT1	FOXO3
MALT1	TLR7
MALT1	CD48
MALT1	BAG6
MALT1	CALML3
MALT1	PIDD1
MALT1	SHBG
MALT1	PRKCD
MALT1	EEF1A1
MALT1	CTLA4
MALT1	HLA-DOA
MALT1	NFKBIZ
MALT1	RPS6KB1
MALT1	PSMB6
MALT1	FOXP3
MALT1	UBE2N
MALT1	NPC1
MALT1	MAPK3
MALT1	SLC1A5
MALT1	BCAR1
MALT1	COTL1
MALT1	RNF11
MALT1	CD74
MALT1	HCLS1
MALT1	HECTD4
MALT1	CEACAM1
MALT1	UBE2G2
MALT1	XPO1
MALT1	ETS1
MALT1	PPP3CA
MALT1	MRPS34
MALT1	RP5-998N21.10
MALT1	SMAD4
MALT1	TCF3
MALT1	CHUK
MALT1	CD3G
MALT1	STAT6
MALT1	MIR7-3
MALT1	PDLIM7
MALT1	MIR124-2
MALT1	TFCP2L1
MALT1	MMP8
MALT1	GATA1
MALT1	EGR1
MALT1	MMP3
MALT1	TGFB2
MALT1	TEAD1
GNB3	BTK
GNB3	RPL26
GNB3	GFM1
GNB3	TCF7
GNB3	EDN1
GNB3	TCP1
GNB3	RPS15A
GNB3	ITIH2
GNB3	RPL23
GNB3	F2RL2
GNB3	CALML3
GNB3	CDC5L
GNB3	SLC7A5
GNB3	GNB2
GNB3	PRKCD
GNB3	KALRN
GNB3	RPS12
GNB3	KIRREL2
GNB3	CD33
GNB3	KCNF1
GNB3	NDRG1
GNB3	POMC
GNB3	ADGRF3
GNB3	BCAR1
GNB3	WRAP53
GNB3	RGS12
GNB3	UBQLN1
GNB3	ADGRB2
GNB3	ROCK2
GNB3	HCLS1
GNB3	ACVRL1
GNB3	RGS13
GNB3	PPP2CA
GNB3	ADGRB3
GNB3	KCNA5
GNB3	TEAD1
GNB3	CD74
GNB3	MTNR1A
GNB3	PDE1A
GNB3	AXL
GNB3	MAPK3
GNB3	GNA15
GNB3	ADRA2B
GNB3	GUCA1A
GNB3	SCN9A
GNB3	EPHA1
GNB3	PSMB6
GNB3	GUCY2C
GNB3	FNDC3A
GNB3	IGF1
GNB3	SDC1
GNB3	GATA1
GNB3	ETS1
GNB3	OGT
GNB3	ZEB1
LAMA2	ATP2A1
LAMA2	BGN
LAMA2	TCF7L2
LAMA2	STAT1
LAMA2	CDH1
LAMA2	LRP1
LAMA2	PC
LAMA2	HSPB6
LAMA2	MIR16-2
LAMA2	SPTAN1
LAMA2	CD19
LAMA2	CALML3
LAMA2	MYO5A
LAMA2	MYH15
LAMA2	ASPM
LAMA2	TCF3
LAMA2	ESPL1
LAMA2	IGF1
LAMA2	PLP1
LAMA2	BCAR1
LAMA2	POLL
LAMA2	MAPK3
LAMA2	OLIG2
LAMA2	RASIP1
LAMA2	CLCA2
LAMA2	PTPRM
LAMA2	ITGA8
LAMA2	CDK15
LAMA2	CEACAM1
LAMA2	AXL
LAMA2	SPG7
LAMA2	VLDLR
LAMA2	RPS12
LAMA2	MIR221
LAMA2	EDIL3
LAMA2	MPP2
LAMA2	GPLD1
LAMA2	MIR7-3
LAMA2	ACVRL1
LAMA2	MMP8
LAMA2	SLC2A1
LAMA2	ACTG2
LAMA2	FAM78A
LAMA2	PSMB6
LAMA2	NTRK1
LAMA2	AURKC
LAMA2	RP5-998N21.10
LAMA2	PODN
LAMA2	MIR377
LAMA2	DLL4
LAMA2	MIR124-2
LAMA2	SDC1
LAMA2	SEL1L
LAMA2	TFCP2L1
LAMA2	FOXP3
LAMA2	TEAD1
LAMA2	CIB2
LAMA2	OGT
GYG1	PPP1CB
GYG1	EDN1
GYG1	HDAC2
GYG1	KIAA0101
GYG1	MIR127
GYG1	TCF3
GYG1	SRP14
GYG1	FOXP3
GYG1	TFCP2L1
GYG1	TGFB2
GYG1	EGR1
GYG1	GATA1
GYG1	IGF1
GYG1	TEAD1
GYG1	ECHS1
GYG1	MAPK3
GYG1	OGT
GYG1	MIR124-2
GYG1	GABARAP
GYG1	EPM2A
GYG1	SLK
GYG1	PPP2CA
GYG1	KCTD2
GYG1	XPO1
GYG1	UGP2
GYG1	POLK
GYG1	ETS1
ZNF707	OGT
ZNF707	MRPS34
ZNF707	GGPS1
ZNF707	MDFI
ZNF707	STX1A
ZNF707	ZNF273
ZNF707	MIR500A
ZNF707	LIN54
ZNF707	YTHDF2
ZNF707	MIR7-3
ZNF707	ETS1
ZNF707	TFCP2L1
ZNF707	GATA1
ALOX5	BTK
ALOX5	FOXP3
ALOX5	OGT
ALOX5	STAT1
ALOX5	CDH1
ALOX5	CD33
ALOX5	TCF3
ALOX5	MPO
ALOX5	COTL1
ALOX5	SDC1
ALOX5	EDN1
ALOX5	APOE
ALOX5	MAPK3
ALOX5	ITGAX
ALOX5	ZEB1
ALOX5	HSD11B2
ALOX5	SOCS2
ALOX5	EEF1A1
ALOX5	EGR1
ALOX5	FCRL4
ALOX5	CHUK
ALOX5	NTRK1
ALOX5	CD74
ALOX5	CEP57L1
ALOX5	SOD1
ALOX5	PRKCD
ALOX5	PHTF1
ALOX5	CD48
ALOX5	TGFB2
ALOX5	PRDX3
ALOX5	MMP8
ALOX5	DPYSL5
ALOX5	ABCA12
ALOX5	MMP3
ALOX5	GATA1
ALOX5	MIR455
ALOX5	MLLT1
ALOX5	DPYS
ALOX5	ENDOD1
ALOX5	AXL
ALOX5	FAM65B
ALOX5	SLC2A1
ALOX5	IGF1
ALOX5	MIR124-2
ALOX5	SPNS3
ALOX5	HDAC2
ALOX5	NTS
ALOX5	MIR7-3
ALOX5	PBK
ALOX5	GADD45A
ALOX5	ETS1
ALOX5	RFX1
ALOX5	CALCOCO1
ALOX5	PSMB6
ALOX5	SMAD4
ALOX5	BCAR1
ALOX5	GPLD1
ALOX5	ACTG2
ALOX5	TFCP2L1
TMTC3	TCF7
TMTC3	FOXP3
TMTC3	TRHDE
TMTC3	CDH1
TMTC3	FPGS
TMTC3	TMTC1
TMTC3	COTL1
TMTC3	RP5-998N21.10
TMTC3	CLCA2
TMTC3	MPP2
TMTC3	TRIP11
TMTC3	MIR221
TMTC3	PIDD1
TMTC3	MIR7-3
TMTC3	UBQLN1
TMTC3	MANEA
TMTC3	FNDC3A
TMTC3	MIR512-2
TMTC3	CAMK2D
TMTC3	POLR2L
TMTC3	ENDOD1
TMTC3	PLD4
TMTC3	MIR500A
TMTC3	POC1A
TMTC3	MRPS34
TMTC3	MIR3679
TMTC3	FAT4
TMTC3	MIR455
TMTC3	MIR124-2
TMTC3	ATAD2
TMTC3	AK1
TMTC3	MIR16-2
TMTC3	TAF5L
TMTC3	MIR503
TMTC3	TXNRD2
TMTC3	MIR127
TMTC3	ROCK2
TMTC3	ZEB1
TMTC3	GATA1
TMTC3	TFCP2L1
TMTC3	ETS1
BAG6	HLA-A
BAG6	SRGN
BAG6	FIS1
BAG6	BTK
BAG6	RPL26
BAG6	EEF1A2
BAG6	TCF7L2
BAG6	ACKR3
BAG6	EDN1
BAG6	RAB8A
BAG6	MAP4K1
BAG6	DXO
BAG6	MIR16-2
BAG6	TIPARP
BAG6	MIR500A
BAG6	FOXP3
BAG6	OGT
BAG6	PEF1
BAG6	HLA-DOA
BAG6	CEACAM1
BAG6	SLC25A6
BAG6	UBQLN1
BAG6	MAPK3
BAG6	NTRK1
BAG6	BEND5
BAG6	DNAJC5G
BAG6	MIR7-3
BAG6	OXSR1
BAG6	XRN1
BAG6	ECHS1
BAG6	CEP55
BAG6	PTPRH
BAG6	GADD45A
BAG6	ANO1
BAG6	CIAO1
BAG6	CTAG1A
BAG6	AXL
BAG6	ULK4
BAG6	FNDC3A
BAG6	PTPRM
BAG6	MIR221
BAG6	MIR127
BAG6	SERP1
BAG6	MIR455
BAG6	EEF1A1
BAG6	STX1A
BAG6	XPO1
BAG6	MIR512-2
BAG6	GATA1
BAG6	RNF11
BAG6	MTNR1A
BAG6	MIR124-2
BAG6	CHMP5
BAG6	SLC7A5
BAG6	ROCK2
BAG6	DKK3
BAG6	CREM
BAG6	TMTC1
BAG6	DPP9
BAG6	DPYS
BAG6	TCF3
BAG6	TFCP2L1
BAG6	ETS1
ITIH2	BGN
ITIH2	TCF7L2
ITIH2	ACKR3
ITIH2	STAT1
ITIH2	MIR16-2
ITIH2	PTPRG
ITIH2	CDC5L
ITIH2	FOXP3
ITIH2	APOE
ITIH2	C1QC
ITIH2	ETS1
ITIH2	GPLD1
ITIH2	C1R
ITIH2	GATA1
ITIH2	PIDD1
ITIH2	NDUFA5
ITIH2	NDUFS3
ITIH2	ACTG2
ITIH2	YWHAQ
ITIH2	PZP
ITIH2	TMPRSS13
ITIH2	KCTD2
ITIH2	MYOM3
ITIH2	CALML3
ITIH2	MMP3
ITIH2	KLHL10
ITIH2	PODN
ITIH2	HABP4
ITIH2	CFI
ITIH2	RGS13
ITIH2	YWHAG
ITIH2	RGS12
ITIH2	UBE2N
ITIH2	GNB2
ITIH2	ITGA8
ITIH2	RHOT1
ITIH2	MIR124-2
ITIH2	MEGF11
ITIH2	IGF1
ITIH2	ZEB1
ITIH2	TFCP2L1
ITIH2	PSMB6
CPTP	MIR16-2
CPTP	YTHDF2
CPTP	MIR7-3
CPTP	MIR221
CPTP	TFCP2L1
AMZ2	HDAC2
AMZ2	MIR16-2
AMZ2	MIR455
AMZ2	FOXP3
AMZ2	OGT
AMZ2	LRRC46
AMZ2	MIR7-3
AMZ2	ETS1
AMZ2	GATA1
AMZ2	TFCP2L1
SLC17A8	NTS
SLC17A8	GAD2
SLC17A8	CIB1
SLC17A8	GRM3
SLC17A8	SLC1A2
SLC17A8	TEAD1
SLC17A8	ACTG2
SLC17A8	CHRNA2
SLC17A8	MEGF11
SLC17A8	CLCA2
SLC17A8	CIB2
SLC17A8	STX1A
SLC17A8	TFCP2L1
SLC17A8	GRIN2A
SLC17A8	IGF1
HSD11B2	ACKR3
HSD11B2	EDN1
HSD11B2	HDAC2
HSD11B2	NTS
HSD11B2	CDC5L
HSD11B2	OGT
HSD11B2	EGR1
HSD11B2	TREX1
HSD11B2	POMC
HSD11B2	NDRG1
HSD11B2	RP5-998N21.10
HSD11B2	RSPO1
HSD11B2	APOE
HSD11B2	MIR124-2
HSD11B2	MAPK3
HSD11B2	MIR503
HSD11B2	IGF1
HSD11B2	GATA1
HSD11B2	DCLRE1C
HSD11B2	TFCP2L1
HSD11B2	RFX1
FAT4	TCF7L2
FAT4	CDH1
FAT4	YTHDF1
FAT4	MIR16-2
FAT4	RPS15A
FAT4	MIR500A
FAT4	PTPRG
FAT4	RPL23
FAT4	MIR455
FAT4	MIR127
FAT4	WHRN
FAT4	LUC7L3
FAT4	RRM2
FAT4	FOXP3
FAT4	OGT
FAT4	YTHDF2
FAT4	CTLA4
FAT4	AXL
FAT4	RASIP1
FAT4	MIR512-2
FAT4	EDIL3
FAT4	SMAD4
FAT4	PTPRH
FAT4	CLCA2
FAT4	MIR124-2
FAT4	SHMT2
FAT4	MIR7-3
FAT4	MIR100
FAT4	LMCD1
FAT4	CCNE1
FAT4	GRIN2A
FAT4	CENPJ
