CFB	APOB
CFB	ETV7
CFB	GATM
CFB	STAT1
CFB	LOX
CFB	CAT
CFB	C2
CFB	C5
CFB	LGALS3
CFB	COL8A1
CFB	CDH5
CFB	FN1
CFB	NLRP3
CFB	PTX3
CFB	EP300
CFB	ETS1
CFB	CX3CL1
CFB	PDE4A
CFB	ANPEP
CFB	PXDN
CFB	SACM1L
CFB	CYP27A1
CFB	NPC2
CFB	ZAP70
CFB	PLVAP
CFB	RUNX2
CFB	BLK
CFB	HSPA4
CFB	COQ6
CFB	DCT
CFB	CPA5
CFB	COL6A3
CFB	SERPINA10
CFB	TLR8
CFB	AFM
CFB	MIR196A2
APOB	NPPA
APOB	ANPEP
APOB	CLTCL1
APOB	MBP
APOB	RHBDF2
APOB	APOA4
APOB	TDG
APOB	LPXN
APOB	SIRT1
APOB	CSF1R
APOB	C2
APOB	ANXA2
APOB	ERBB2
APOB	FN1
APOB	PXDN
APOB	LRP1B
APOB	MYOZ1
APOB	PRKAB1
APOB	IQGAP1
APOB	EDN3
APOB	CAPN3
APOB	SACM1L
APOB	LGALS3
APOB	FASN
APOB	IGF1
APOB	SOD3
APOB	MAT1A
APOB	PDIA4
APOB	NLRP3
APOB	PTX3
APOB	RPS25
APOB	CAT
APOB	CCL5
APOB	PRNP
APOB	DCT
APOB	ANXA6
APOB	MIR181A2
APOB	DDX47
APOB	MIR107
APOB	RPN2
APOB	TET2
APOB	PPP2R5B
APOB	OCLN
APOB	MIR196A2
APOB	RPL30
APOB	KLK3
APOB	NMRAL1
APOB	MAP1LC3A
APOB	HIST3H3
APOB	PROZ
APOB	STAB2
APOB	LOX
APOB	TIAL1
APOB	DNAH8
APOB	L1TD1
APOB	NPC2
APOB	FANCD2
APOB	RAB6B
APOB	TLR8
APOB	RPS7
APOB	RXRA
APOB	NSD1
APOB	FSCN1
APOB	SMAD4
APOB	MMP12
APOB	LY96
APOB	TP63
APOB	CBX1
APOB	GATA2
APOB	SELP
APOB	GATM
APOB	POU3F1
APOB	PER1
APOB	KLF10
APOB	SIRT7
APOB	TJP2
ETV7	DNAJC2
ETV7	STAT1
ETV7	RUNX2
ETV7	KLF10
ETV7	ERAS
ETV7	SIRT1
ETV7	ZNF263
ETV7	LY6G5B
ETV7	PTX3
ETV7	TET2
ETV7	ERBB2
ETV7	ZNF256
ETV7	ETS1
ETV7	RASGRP3
ETV7	ZAP70
ETV7	CASP4
ETV7	APOL6
ETV7	TP63
ETV7	ZEB1
GATM	YWHAB
GATM	NPPA
GATM	DECR2
GATM	ALOX15
GATM	HIST3H3
GATM	TMPRSS11E
GATM	PLA2G6
GATM	BEND3
GATM	CROCC
GATM	ALDH16A1
GATM	CPT2
GATM	CYP2E1
GATM	LOX
GATM	SIRT1
GATM	SLC47A1
GATM	ALDH7A1
GATM	ALDH1L2
GATM	TBL3
GATM	MIR181A2
GATM	ADH1B
GATM	ADCY5
GATM	HIBADH
GATM	ADCY7
GATM	NLRP3
GATM	TAX1BP1
GATM	ETFB
GATM	MIR196A2
GATM	FSIP2
GATM	ALDH3A2
GATM	ALDH1B1
GATM	PRC1
GATM	ACY1
GATM	TPP1
GATM	ACTL6B
GATM	TRIP13
GATM	AGO1
GATM	ETS1
GATM	FN1
GATM	CSNK2A2
GATM	DHRS7B
GATM	CDH15
GATM	HACD1
GATM	HSPA12B
GATM	NME5
GATM	NARS2
GATM	CAT
GATM	MAT1A
GATM	CAPN3
GATM	GRM5
GATM	AGPAT4
GATM	MYO19
GATM	NIPBL
STAT1	EXT2
STAT1	NSF
STAT1	COMMD1
STAT1	GIF
STAT1	TNFRSF8
STAT1	GFM1
STAT1	DNAJC2
STAT1	RHOT2
STAT1	NPPA
STAT1	EIF4G2
STAT1	IGHE
STAT1	DECR2
STAT1	OCLN
STAT1	CDKN2B
STAT1	SFRP1
STAT1	RPL30
STAT1	CAPRIN1
STAT1	RARG
STAT1	VASP
STAT1	USP1
STAT1	TRIP13
STAT1	ATOH1
STAT1	TP63
STAT1	RHBDF2
STAT1	ITGB4
STAT1	ERBB2
STAT1	ETS1
STAT1	MAP4K4
STAT1	LOX
STAT1	TOLLIP
STAT1	CCL5
STAT1	DUSP1
STAT1	TAX1BP1
STAT1	CASP7
STAT1	IFNGR1
STAT1	ADH1B
STAT1	FN1
STAT1	LRRC6
STAT1	CYP27A1
STAT1	UBR5
STAT1	FOS
STAT1	LATS1
STAT1	DDB1
STAT1	IL23R
STAT1	LY96
STAT1	USP2
STAT1	JAK3
STAT1	CD28
STAT1	RUNX2
STAT1	SFTPA1
STAT1	TET2
STAT1	TBX1
STAT1	BLK
STAT1	CBX1
STAT1	CSF1R
STAT1	SUGT1
STAT1	CX3CL1
STAT1	NLRP3
STAT1	PARK7
STAT1	DNAH8
STAT1	TJP2
STAT1	RXRA
STAT1	PDCD4
STAT1	SIRT1
STAT1	POU3F1
STAT1	MMP19
STAT1	LGALS3
STAT1	ZEB1
STAT1	PRKAB1
STAT1	CAT
STAT1	IL19
STAT1	ZNF423
STAT1	LRP1B
STAT1	EP300
STAT1	RETNLB
STAT1	ZNF341
STAT1	PICK1
STAT1	C2
STAT1	MBP
STAT1	CCL28
STAT1	CDH5
STAT1	GATA2
STAT1	P2RX3
STAT1	GCFC2
STAT1	MAP1LC3A
STAT1	EGLN3
STAT1	IGF1
STAT1	RELT
STAT1	WNT3A
STAT1	PRKCB
STAT1	KLF10
STAT1	CCND3
STAT1	MPPE1
STAT1	U2AF2
STAT1	MIR196A2
STAT1	ZAP70
STAT1	NSUN2
STAT1	SMAD4
STAT1	NQO1
STAT1	HSD17B4
STAT1	PEAK1
STAT1	TPP1
STAT1	PRPF40A
STAT1	PRNP
STAT1	MIR107
STAT1	PTX3
STAT1	MARVELD2
STAT1	AHRR
STAT1	MYO1B
STAT1	FPR2
STAT1	ZNF263
STAT1	TLR8
STAT1	HSPA4
STAT1	SUV39H1
STAT1	CEACAM1
STAT1	DCT
STAT1	VEGFC
STAT1	MIR194-1
STAT1	MIR378C
STAT1	MAPK7
STAT1	FGF23
STAT1	MMP12
STAT1	HIPK2
STAT1	CASP4
STAT1	TLR10
STAT1	FSCN1
STAT1	ADCY7
STAT1	BEND3
STAT1	MIR181A2
STAT1	FANCD2
STAT1	DKK1
STAT1	ERGIC2
STAT1	ARF6
STAT1	MIR10B
STAT1	ANXA2
STAT1	RPN2
STAT1	APOL6
STAT1	MIR433
STAT1	CCL21
STAT1	SIRT7
STAT1	OXGR1
STAT1	ETFB
STAT1	TIAL1
STAT1	RPS7
STAT1	PXDN
STAT1	LIPN
STAT1	ANXA6
STAT1	ZNF354C
STAT1	LSM14A
STAT1	GRM5
STAT1	FANCI
STAT1	TPRN
STAT1	C1QBP
STAT1	CRHR1
STAT1	MAP3K7CL
STAT1	CYP2E1
STAT1	TDG
STAT1	DDR2
STAT1	MAT1A
STAT1	FASN
STAT1	GRIA3
STAT1	KRT10
STAT1	NIPBL
STAT1	ALOX15
STAT1	CYP7B1
STAT1	SBNO2
STAT1	SUSD6
STAT1	AURKC
STAT1	RSPH14
STAT1	ZNF302
STAT1	CALD1
STAT1	HES5
STAT1	YBX3
STAT1	KLRB1
STAT1	SOD3
STAT1	TAAR9
STAT1	NT5E
STAT1	PSMD10
STAT1	CR2
STAT1	TRPM8
STAT1	LY6G5B
STAT1	LSM7
STAT1	DGKA
STAT1	SLC47A1
STAT1	IL5RA
STAT1	CPT1B
STAT1	BRD3
STAT1	CSNK2A2
STAT1	SON
STAT1	SAP30
STAT1	PLA2G6
LOX	SLC12A7
LOX	GIF
LOX	TNFRSF8
LOX	ANPEP
LOX	IGHE
LOX	FOXQ1
LOX	ERRFI1
LOX	ALOX15
LOX	HIST3H3
LOX	DUSP1
LOX	ZBTB18
LOX	MIR107
LOX	PLA2G6
LOX	FA2H
LOX	MIR194-1
LOX	ZNF304
LOX	RUNX2
LOX	JAK3
LOX	COL13A1
LOX	SNCAIP
LOX	MPP6
LOX	TRPM8
LOX	DNAH8
LOX	C5
LOX	CDH3
LOX	CSF1R
LOX	MAPK7
LOX	CYP2E1
LOX	RPN2
LOX	TMX1
LOX	PARK7
LOX	OCLN
LOX	CDKN2B
LOX	RARG
LOX	ATOH1
LOX	TP63
LOX	FN1
LOX	DKK1
LOX	TBX1
LOX	NLRP3
LOX	FPR2
LOX	CAT
LOX	P2RX3
LOX	CCL28
LOX	FASN
LOX	CRH
LOX	ERBB2
LOX	IGF1
LOX	UBR5
LOX	COL8A1
LOX	MBP
LOX	NTN1
LOX	PXDN
LOX	WNT3A
LOX	CDH5
LOX	SPESP1
LOX	CCND3
LOX	RXRA
LOX	MMP19
LOX	PDE4D
LOX	SLC22A12
LOX	DDR2
LOX	FOS
LOX	SIRT1
LOX	SMAD4
LOX	CAPN3
LOX	COL6A3
LOX	MPPE1
LOX	RPS7
LOX	MBNL1
LOX	TET2
LOX	KRT10
LOX	VEGFC
LOX	NIPBL
LOX	CX3CL1
LOX	EGLN3
LOX	SOD3
LOX	KLK3
LOX	ZNF423
LOX	ARF6
LOX	CYP27A1
LOX	CASP7
LOX	ZAP70
LOX	ETS1
LOX	CALD1
LOX	PTX3
LOX	GRM5
LOX	PARD3
LOX	ALDH3A2
LOX	C2
LOX	GATA2
LOX	MIR181A2
LOX	TLR8
LOX	FGF5
LOX	ALDH7A1
LOX	MIR10B
LOX	EP300
LOX	SELP
LOX	HSPA4
LOX	MAP1LC3A
LOX	FGF23
LOX	SUV39H1
LOX	PDCD4
LOX	MPDZ
LOX	IQGAP1
LOX	CR2
LOX	PSMD10
LOX	ITGB4
LOX	CCL5
LOX	MIR196A2
LOX	TSPO
LOX	HIST1H1B
LOX	HNRNPF
LOX	ZEB1
LOX	MMP12
LOX	FANCD2
LOX	RETNLB
LOX	SOX6
LOX	ZNF263
LOX	NT5E
CAT	NPPA
CAT	EIF4G2
CAT	ANPEP
CAT	IGHE
CAT	DECR2
CAT	TMEM181
CAT	PRKCB
CAT	DUSP1
CAT	LIPN
CAT	ARMC9
CAT	FAM186A
CAT	RUNX2
CAT	SNCAIP
CAT	BRD3
CAT	TDG
CAT	CEP131
CAT	ALDH16A1
CAT	BCOR
CAT	DNAH8
CAT	APOA4
CAT	C5
CAT	CPT2
CAT	CSF1R
CAT	MAPK7
CAT	CYP2E1
CAT	LRRC6
CAT	TLR10
CAT	NPIPB15
CAT	MYO1B
CAT	TMX1
CAT	PARK7
CAT	CEACAM4
CAT	ACOXL
CAT	FASN
CAT	HSD17B4
CAT	SIRT1
CAT	ALDH7A1
CAT	MIR125B2
CAT	SOD3
CAT	ALDH1L2
CAT	CDKN2B
CAT	MIR181A2
CAT	RXRA
CAT	HIBADH
CAT	RNF20
CAT	PXDN
CAT	BRAP
CAT	NQO1
CAT	NPC2
CAT	IGF1
CAT	PRKAB1
CAT	C1QBP
CAT	MIR449B
CAT	SMAD4
CAT	NLRP3
CAT	ABCC5
CAT	RARG
CAT	FPR2
CAT	TSTA3
CAT	WNT3A
CAT	MBP
CAT	TSSK3
CAT	IQGAP1
CAT	MIR196A2
CAT	ANKRD12
CAT	FOS
CAT	ABCD4
CAT	EP300
CAT	NSUN2
CAT	KLK3
CAT	PDIA4
CAT	ALDH3A2
CAT	PRNP
CAT	ALDH1B1
CAT	ZEB1
CAT	LGALS3
CAT	ACY1
CAT	FGF23
CAT	RPS25
CAT	SELP
CAT	CEACAM1
CAT	CD28
CAT	ETS1
CAT	TRH
CAT	MIR449C
CAT	NT5E
CAT	CSNK2A2
CAT	MEOX1
CAT	NIPBL
CAT	HACD1
CAT	PARP3
CAT	ERBB2
CAT	GATA2
