"ENSG","UNIPROTID","SYMBOL","Fold_Change","P_Value","Adjusted_P_Value"
"ENSG00000181773","P46089","GPR3",0.000138813905720448,0.847063313102666,0.906047397955081
"ENSG00000198832",NA,"SELM",0.00335982972168019,0.627478994250502,0.751900663475488
"ENSG00000138614","H3BNR6","VWA9",0.00288644017664578,0.0150413663713324,0.0429863748379878
"ENSG00000071082","P62899","RPL31",0.015114779500873,0.00703602015170306,0.0226627967865991
"ENSG00000179751","Q0VAF6","SYCN",0.0772885457533122,2.35656303164047e-05,0.000146634688794994
"ENSG00000138495","H7C5P5","COX17",-0.00132317346205198,0.080208182438849,0.166997321284326
"ENSG00000141622","K7EQ96","RNF165",0.0341636386977509,1.87719594931245e-08,2.12586012089221e-07
"ENSG00000224877","A1L188","C17orf89",0.0024227893601725,0.751020533680951,0.843428569613535
"ENSG00000167770",NA,"OTUB1",0.00832076296600595,0.812145043639517,0.882515448077233
"ENSG00000124006",NA,"OBSL1",-0.0709845640340963,1.05055876854366e-17,4.1384281305637e-16
"ENSG00000268797","M0QY20","CTC-490E21.12",0.131728571428571,1.85511995901719e-23,1.77786944132081e-21
"ENSG00000174672","Q8IWQ3","BRSK2",-0.130616798808668,5.41078003523586e-20,2.81316749848174e-18
"ENSG00000156384",NA,"SFR1",0.00319377323610968,0.000204800112878353,0.00103872158356391
"ENSG00000127526",NA,"SLC35E1",0.003894096436274,0.250252206651332,0.399428867534406
"ENSG00000189046","Q6NS38","ALKBH2",0.0025797041183116,0.70893223494221,0.812651428934621
"ENSG00000243943","G3XAG1","ZNF512",0.0034525038512889,0.304049162885302,0.458664272321791
"ENSG00000170502","Q9BW91","NUDT9",0.000991081441922587,0.841221515950521,0.902126656186772
"ENSG00000180233","Q8NHG8","ZNRF2",0.00455317859710383,0.127754142605327,0.240771749242384
"ENSG00000078140","P61086","UBE2K",0.000742041080414917,0.0142342777512232,0.0410641886191082
"ENSG00000164761","O00300","TNFRSF11B",0.0427843534969703,2.26286216321375e-08,2.53133065330932e-07
"ENSG00000126756","Q9UBK9","UXT",-0.0171710054431549,0.626599263908235,0.751265189076748
"ENSG00000148950","H0YD09","IMMP1L",0.00295247714901921,0.747246811313569,0.840366579753723
"ENSG00000112238","Q9H4Q3","PRDM13",0.115674023107733,4.49275752039908e-12,8.20711124850142e-11
"ENSG00000175166","Q13200","PSMD2",-0.00221236109684707,9.12840514356955e-09,1.09480058542435e-07
"ENSG00000157800","F8WAR9","SLC37A3",0.00062257676902536,0.277907510937426,0.430302771618516
"ENSG00000266967",NA,"AARSD1",0.00288809058231488,0.436751566786082,0.588543601579124
"ENSG00000073050","P18887","XRCC1",-0.000711848721372088,0.776640360404451,0.859573346346371
"ENSG00000017260","B4E2Q0","ATP2C1",0.00539903769128068,0.693252626403523,0.803718056523628
"ENSG00000107771","Q9H7U1","CCSER2",0.00699141676080932,4.92828879156981e-06,3.57005520406661e-05
"ENSG00000188211","Q68D85","NCR3LG1",-0.0297796477354422,9.05756037573591e-24,9.30537522761604e-22
"ENSG00000140025","Q9BUY7","EFCAB11",-0.000516948752182382,0.925647570548968,0.956021316125737
"ENSG00000097033","Q9Y371","SH3GLB1",0.0104836054226148,0.0212670529619211,0.0570773984303573
"ENSG00000002746","Q76N89","HECW1",0.0673465020026702,3.72325165982981e-08,4.04517748016365e-07
"ENSG00000163738","Q9H903","MTHFD2L",0.00432099825408237,0.00244667562273233,0.00922495841078351
"ENSG00000069974","P51159","RAB27A",0.00936295265482182,0.00119471914968308,0.0049508174637722
"ENSG00000217930","I3L1U7","PAM16",0.00533767269179417,0.0474598365514663,0.109520075650302
"ENSG00000067141","Q92859","NEO1",0.00194227790900689,0.441908037899221,0.592875408990276
"ENSG00000102780","Q86XP1","DGKH",0.00982116462976278,0.00138463174930525,0.00563060193938505
"ENSG00000092148","H0YJD4","HECTD1",0.000564158364999477,0.092269426920516,0.185928758906836
"ENSG00000141837","O00555","CACNA1A",0.129692579850056,1.22532726774037e-14,3.16612731837461e-13
"ENSG00000137273","Q12947","FOXF2",0.115807588579645,6.38507035899994e-18,2.58665847161758e-16
"ENSG00000118046","A0A087WT72","STK11",0.00459014758139057,0.247190779308626,0.395819315337763
"ENSG00000138430","Q9NTK5","OLA1",0.00851115538666938,0.507994680358528,0.653346788699471
"ENSG00000268361","M0R2N6","L34079.2",-0.0255691588785044,0.00263400656211114,0.00982740042726067
"ENSG00000156475","Q00005","PPP2R2B",0.0120407753928315,0.647024651604572,0.76779620919478
"ENSG00000134070","O43187","IRAK2",0.00745920663448701,0.363040534027142,0.517853296451997
