source,target
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000149968
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000102935
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000177455
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138336
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000141458
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000101333
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000134363
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000135903
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000105329
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000185313
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000106546
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000169710
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000102882
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000049768
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163599
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000176890
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000077279
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000205927
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000115884
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000145242
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000199015
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000136143
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000213619
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000167601
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000135409
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000267200
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000116698
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000138185
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000133026
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000153989
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163736
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000172260
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000147852
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000183684
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000085563
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000136574
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000160307
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000145349
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000233608
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000118113
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000141646
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000106819
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163501
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000186862
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000068903
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000131620
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000160339
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000159346
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000163737
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000183454
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000101445
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000187446
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000104419
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000046604
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000130203
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000108443
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000160293
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000203760
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000114316
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000133636
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000241635
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000122862
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000149418
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000126003
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000160654
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000110436
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000073578
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000017427
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000103546
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000164251
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000144566
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000221890
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000136518
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000143878
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000166888
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000002745
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000140365
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000182492
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000064300
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000082898
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000128917
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000169684
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000196591
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000182199
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000132600
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000198822
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000180353
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000120217
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000089127
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000018625
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000043591
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000113575
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000110321
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000106333
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000092068
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000166226
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000123560
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000229807
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000093010
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000144802
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000014216
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000179388
ENSEMBL:ENSG00000075624,ENSEMBL:ENSG00000119888
