source,target
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000136830
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000005471
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000100632
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000234127
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000139289
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000140905
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207550
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000162458
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000128918
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000062485
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000101577
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000024526
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000004975
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000213088
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000106571
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000136824
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000139219
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134215
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000118263
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000104290
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000232677
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134539
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000179115
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000161634
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000139618
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000187735
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000164070
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000132681
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000084234
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000163930
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000197535
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000161955
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138814
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000154640
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000151365
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000163660
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000239672
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000199023
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000184009
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000113522
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000072682
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000189108
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000133794
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000108821
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000111540
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000205581
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207927
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000107882
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000283745
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000117707
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000221464
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000115317
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000128050
