source,target
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000072195
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000186998
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000134852
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000065150
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000213931
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000117713
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000106462
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000245848
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000130669
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000179348
ENSEMBL:ENSG00000110700,ENSEMBL:ENSG00000101076
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000163618
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000139629
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000184887
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000124067
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000183597
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000147799
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000158941
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000197122
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000168259
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000197081
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000165202
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000132975
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000186174
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000132122
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000135316
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000100065
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000233927
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000189319
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000164823
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000242498
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000099721
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000118271
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000148737
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000135973
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000187801
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000242612
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000164692
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000119392
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000186910
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000176979
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000081148
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000163293
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000197375
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000041357
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000177628
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000158805
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000101890
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000123178
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000150455
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000086289
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000141338
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000129535
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000143257
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000161011
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000186867
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000187021
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000112769
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000292334
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000175203
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000170439
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000139083
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000138755
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000102316
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000148848
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000006015
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000124225
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000162104
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000148444
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000134871
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000105613
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000104679
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000196367
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000154856
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000172673
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000116745
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000116731
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000260314
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000206562
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000081138
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000171817
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000198610
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000265972
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000022277
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000177272
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000143382
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000198945
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000168016
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000174951
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000135148
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000139318
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000146216
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000197150
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000283926
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000231924
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000145808
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000127554
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000251258
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000134463
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000005001
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000100216
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000081800
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000198625
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000197540
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000143977
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000104880
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000136710
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000075275
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000104529
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000132518
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000123080
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000126453
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000180822
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000089280
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000136152
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000109654
ENSEMBL:ENSG00000101076,ENSEMBL:ENSG00000156535
