source,target
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000121281
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000283931
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000162711
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000283824
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000106052
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000105379
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000207924
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000188738
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000072210
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000137124
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000198901
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000291237
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000243989
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000166340
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000077080
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000071539
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000092847
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000134954
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000115414
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000070770
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000109016
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000129910
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000165996
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000132622
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000112981
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000137513
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000121691
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000151224
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000092529
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000168959
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000026652
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000278259
ENSEMBL:ENSG00000171766,ENSEMBL:ENSG00000164190
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000151348
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000073969
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000173163
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000134812
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000120949
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000168827
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000105821
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000140983
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000175206
ENSEMBL:ENSG00000115415,ENSEMBL:ENSG00000110321
